"Date","TimeVideo","updateLat","updateLon","Description","Route","direction","Vehicle","Passenger_Count"
2016-06-07,11:38:00,44.8837753,-93.3260047,"Sideswipe - other vehicle passing bus (bus standing/moving in traffic)",6,"Terminal","1407",3
2016-09-24,00:13:00,44.955613,-93.1682136,"Sideswipe - other vehicle passing bus (bus standing/moving in traffic)",4,"Southbound","1709",13
2017-10-23,16:53:00,44.95716,-93.28798,"Sideswipe - other vehicle passing bus (bus standing/moving in traffic)",4,"Northbound","1171",15
2017-03-21,16:20:00,44.9703143,-93.2694996,"Collision - other vehicle pulling to/from curb or driveway",4,"Westbound","1412",0
2017-03-14,17:34:00,44.8903133,-93.2731494,"Collision on, entering or exiting a bus shoulder lane",4,"Pull-In","1250",0
2018-02-26,18:32:00,44.9485,-93.26151,"All other collisions by bus and vehicle between intersections",5,"Southbound","1407",NA
2016-05-26,18:36:00,45.0131641,-93.167991,"Bus hits vehicle (includes bus backing or rolling back, except #46)",84,"Southbound","1167",1
2018-04-04,07:33:00,44.97362,-93.2282,"Vehicle hit bus (except #28) (includes vehicle backing or rolling back)",579,"Northbound","1270",2
2017-07-01,13:06:00,44.9179308,-93.1890081,"Vehicle hit bus (except #28) (includes vehicle backing or rolling back)",921,"Eastbound","8000",2
2017-01-30,07:19:00,44.9035958,-93.2323686,"Vehicle hits bus standing in zone (except #11)",22,"Westbound","1733",0
2017-04-07,16:49:00,44.9015485,-93.070253,"Vehicle hits bus standing in zone (except #11)",452,"Eastbound","3353",NA
2017-07-21,17:00:00,44.9198168,-93.2080421,"With fixed objects",921,"Southbound","8005",10
2017-06-26,14:49:00,44.8827497,-93.2069475,"With fixed objects",54,"Westbound","1405",13
2016-08-22,18:04:00,44.9413587,-93.1879333,"With fixed objects",134,"Southbound","1267",11
2017-07-29,20:22:00,44.9014087,-93.2626087,"With fixed objects",515,"Westbound","1225",2
2018-04-01,14:24:00,44.99227,-93.29405,"Falls boarding",5,"Northbound","1266",20
2017-04-25,18:34:00,44.9717438,-93.2618907,"Falls boarding",5,NA,"1248",20
2017-05-19,23:52:00,44.9718676,-93.2473267,"Falls boarding",22,"Southbound","1228",4
2017-07-05,20:37:00,44.9932442,-93.1666755,"Falls boarding",921,"Southbound","8012",NA
2017-03-28,19:56:00,44.9998646,-93.288044,"Falls boarding",22,"Northbound","1402",15
2017-08-28,16:10:00,44.853369,-93.2383691,"Passenger falls or injuries on/near lift",5,"Terminal","1436",5
2017-05-23,17:58:00,44.9608278,-93.2625456,"Passenger falls or injuries on/near lift",5,"Northbound","1257",10
2018-05-05,20:30:00,44.97869,-93.27381,"Passenger falls or injuries on/near lift",4,"Northbound","1268",4
2017-04-18,21:45:00,45.0594821,-93.3188917,"Struck by doors - boarding",22,"Terminal","1733",NA
2017-04-18,21:45:00,45.0597314,-93.3188944,"Struck by doors - boarding",22,"Terminal","1733",NA
2016-10-21,13:29:00,44.9919131,-93.2952117,"Falls not otherwise classified",5,"Southbound","1273",NA
2017-09-01,19:33:00,44.9180153,-93.1857119,"Struck by rear doors alighting (push-out doors, operator closed)",921,"Southbound","8003",NA
2018-04-09,09:42:00,44.97351,-93.2683,"Falls, bumps, etc. - bus starting",5,"Southbound","1671",7
2017-01-09,13:59:00,44.8635831,-93.2437425,"Falls, bumps, etc. - bus starting",515,NA,"1751",NA
2017-12-02,17:52:00,44.96247,-93.29145,"Falls, bumps, etc. - bus starting",6,"Northbound","1704",NA
2016-11-26,17:55:00,44.8833611,-93.3259491,"Falls, bumps, etc. - bus stopping",6,"Terminal","1223",3
2016-10-18,19:52:00,44.9599965,-93.2697139,"Falls, bumps, etc. - bus stopping",535,"Northbound","3353",5
2017-05-19,23:04:00,44.9305842,-93.2624591,"Falls, bumps, etc. - bus stopping",5,"Northbound","1222",1
2017-06-23,19:26:00,44.9992097,-93.2875633,"Falls, bumps, etc. - bus stopping",14,"Northbound","1256",NA
2017-10-24,14:11:00,44.97712,-93.27302,"Falls, bumps, etc. - bus running straight",5,"Northbound","1265",NA
2017-06-13,09:41:00,44.9461017,-93.0939515,"Vehicle turns right in front of bus (includes bus standing/leaving nearside zone)",61,"Eastbound","1526",0
2017-04-26,09:27:00,44.9775639,-93.0526614,"Sideswipe - bus and vehicle opposite directions (moving/standing/double parked)",64,"Terminal","7315",20
2018-03-07,17:23:00,44.94005,-93.12369,"Sideswipe - bus and vehicle opposite directions (moving/standing/double parked)",65,"Northbound","60039",NA
2017-06-08,08:21:00,44.9517642,-93.0257599,"Sideswipe - other vehicle passing bus (bus standing/moving in traffic)",365,"Westbound","6098",35
2017-06-08,17:27:00,44.9518547,-93.1759906,"Collision on, entering or exiting a bus shoulder lane",365,"Eastbound","0203",35
2017-08-30,17:37:00,44.9459038,-93.0894116,"Bus hits vehicle (includes bus backing or rolling back, except #46)",54,NA,"1522",NA
2017-05-25,16:45:00,44.9786798,-93.2762704,"Right mirror - glass breakage only",94,"Terminal","3404",0
2017-04-16,19:37:00,44.9647491,-93.0887521,"On company property (except terminals)",16,"Pull-Out","1127",0
2018-01-27,09:33:00,44.94847,-93.0949,"With fixed objects",67,"Eastbound","1210",0
2017-09-01,15:06:00,44.9560889,-93.1261949,"Passenger falls or injuries on/near lift",65,"Northbound","1297",6
2018-05-02,12:55:00,44.9484,-93.10572,"Falls not otherwise classified",21,"Southbound","1783",10
2017-03-10,19:48:00,44.9479592,-93.0899421,"Falls not otherwise classified",63,NA,"7305",NA
2017-08-05,10:05:00,44.9920976,-93.1441405,"Falls, bumps, etc. - bus stopping",61,"Westbound","7302",NA
2017-08-20,15:23:00,44.947333,-93.0150523,"Falls, bumps, etc. - bus stopping",70,"Eastbound","1781",5
2017-12-05,06:25:00,44.86536,-93.03728,"Incidents not otherwise classified",68,"Northbound","1774",10
2017-05-26,23:02:00,44.9501093,-93.2976515,"Incidents not otherwise classified",21,"Terminal","1773",2
2018-04-17,19:12:00,44.98113,-93.26553,"Incidents not otherwise classified",61,"Northbound","60044",8
2017-02-19,13:38:00,44.9501926,-93.2983372,"Sideswipe - other vehicle passing bus (bus standing/moving in traffic)",6,"Southbound","1431",15
2018-02-17,14:49:00,44.9739,-93.26835,"Falls, bumps, etc. - bus turning at curves or corners",22,"Southbound","1670",10
2017-03-17,21:46:00,44.9440013,-93.1032981,"Falls, bumps, etc. - bus starting",74,"Eastbound","1785",15
2016-11-18,10:44:00,44.9626991,-93.2623348,"Vehicle turns right in front of bus (includes bus standing/leaving nearside zone)",2,"Eastbound","7116",NA
2017-09-18,11:07:00,44.94671,-93.14638,"Vehicle hit bus (except #28) (includes vehicle backing or rolling back)",21,NA,"1715",10
2017-09-25,11:22:00,44.96173,-93.29235,"Vehicle hits bus standing in zone (except #11)",2,"Southbound","1716",NA
2017-08-09,16:29:00,44.9782074,-93.2744574,"Vehicle hits bus standing in zone (except #11)",18,"Southbound","7155",11
2017-12-04,10:08:00,44.94838,-93.33312,"With fixed objects",17,"Terminal","7330",NA
2017-08-16,20:39:00,44.9492598,-93.2952896,"With fixed objects",23,"Westbound","1343",2
2017-11-17,14:09:00,44.94951,-93.15689,"Passenger falls out of mobility device",21,"Eastbound","1715",15
2017-08-03,13:23:00,44.9484716,-93.2375998,"Falls, bumps, etc. - bus starting",21,"Westbound","1561",NA
2018-01-10,18:18:00,44.87444,-93.32175,"Falls, bumps, etc. - bus stopping",6,"Northbound","1326",NA
2016-07-11,00:05:00,45.0775265,-93.3136111,"Falls, bumps, etc. - bus running straight",724,"Pull-In","1653",1
2017-08-16,07:04:00,45.0648535,-93.263342,"Sideswipe - other vehicle passing bus (bus standing/moving in traffic)",10,"Southbound","7168",5
2016-05-27,13:50:00,45.0096484,-93.295638,"With fixed objects",5,"Southbound","1138",20
2016-11-01,07:01:00,44.97694,-93.2630126,"All other intersection collisions",6,"Northbound","1265",0
2017-04-19,17:18:00,44.8908135,-93.2529388,"Falls, bumps, etc. - bus stopping",552,"Southbound","3354",12
2017-09-26,09:29:00,44.9409,-93.07337,"Vehicle turns right in front of bus (includes bus standing/leaving nearside zone)",71,"Southbound","1608",9
2018-04-03,07:47:00,44.9377,-93.29965,"Straight across - other vehicle from right",6,"Southbound","1721",7
2018-02-19,17:12:00,44.93508,-93.27487,"All other collisions by bus and vehicle between intersections",156,"Southbound","7221",NA
2018-04-03,08:01:00,44.96788,-93.26517,"Vehicle hit bus (except #28) (includes vehicle backing or rolling back)",2,"Westbound","1569",15
2018-04-15,16:31:00,44.94832,-93.19175,"Vehicle hits bus standing in zone (except #11)",21,"Eastbound","7224",0
2018-04-15,19:44:00,44.94227,-93.38095,"Vehicle hits bus standing in zone (except #11)",17,"Westbound","1555",5
2018-02-19,20:07:00,44.95184,-93.28797,"Vehicle hits bus standing in zone (except #11)",4,"Northbound","1559",NA
2018-02-03,16:30:00,44.96268,-93.29118,"Falls not otherwise classified",2,"Eastbound","1569",NA
2016-02-03,06:50:00,44.9737221,-93.2656616,"Straight across - other vehicle from left",22,"Southbound","1664",0
2017-01-02,19:32:00,45.1720601,-93.3447248,"With fixed objects",852,"Southbound","3435",5
2018-02-19,23:04:00,45.14162,-93.28358,"Bus leaves the road (except #47)",852,"Pull-in","1439",NA
2018-04-03,14:11:00,44.95119,-93.11699,"Sideswipe - bus passing other vehicle (moving/standing/double parked)",94,"Eastbound","1637",20
2018-04-14,20:10:00,44.95089,-93.09787,"Sideswipes at intersections (includes turning buses)",16,"Westbound","1516",1
2018-04-03,16:50:00,45.01332,-93.22831,"With fixed objects",25,"Southbound","7343",NA
2018-04-03,11:17:00,44.88598,-93.27824,"Collision - other vehicle pulling to/from curb or driveway",515,"Westbound","1701",1
2018-04-03,08:44:00,44.92394,-93.31892,"With fixed objects",6,"Northbound","1267",20
2018-04-02,13:37:00,44.96477,-93.10319,"Left turn - other vehicle from right",68,"Southbound","1533",7
2018-04-02,23:16:00,44.95678,-93.05494,"Collision - other vehicle parked at curb (includes opened doors)",63,"Westbound","7309",6
2018-04-14,20:21:00,44.93155,-93.08514,"Sideswipes between intersections",62,"Northbound","1772",2
2017-03-01,05:48:00,45.1427144,-93.1828845,"With fixed objects",262,"Southbound","1612",0
2018-04-02,18:37:00,44.99673,-93.10593,"Falls, bumps, etc. - bus stopping",62,"Southbound","1529",3
2016-12-11,21:40:00,44.9844992,-93.2971687,"Falls, bumps, etc. - bus stopping",19,"Northbound","1537",NA
2016-07-06,09:20:00,44.9483471,-93.3009332,"Bus hits vehicle (includes bus backing or rolling back, except #46)",17,"Eastbound","7158",17
2016-05-16,07:12:00,44.9464521,-93.2789898,"Other collisions not otherwise classified",2,"Terminal","1570",0
2016-10-10,07:29:00,44.9808635,-93.2718073,"Collision - other vehicle cutting into bus (except #11)",781,"Southbound","60094",34
2018-03-07,07:46:00,44.97527,-93.27886,"End to end except in loading zones",781,"Westbound","60095",NA
2017-08-08,09:13:00,44.9508808,-93.110021,"Falls, bumps, etc. - bus running straight",16,"Southbound","1600",10
2018-02-01,07:35:00,44.9377812,-93.2752154,"Bus hits vehicle (includes bus backing or rolling back, except #46)",135,NA,"1018",NA
2017-12-11,08:49:00,44.9906,-93.25139,"Falls boarding",4,"Southbound","1440",NA
2017-06-20,16:57:00,44.8821745,-93.3221246,"Sideswipe - bus passing other vehicle (moving/standing/double parked)",NA,NA,"1406",NA
2016-12-16,06:42:00,44.8475266,-93.3751083,"With fixed objects",589,NA,"1253",0
2016-09-09,18:39:00,44.9108883,-93.274713,"Fixed Object - Gate Arm",535,NA,"3357",NA
2018-05-01,15:59:00,44.99923,-93.23799,"Other collisions not otherwise classified",288,"Pull-Out","0202",0
2016-06-09,17:26:00,44.9878233,-93.2541713,"Bus pulling into zone hits standing vehicle",17,"Southbound","7124",NA
2016-09-14,06:09:00,44.9799755,-93.2703757,"Vehicle hit bus (except #28) (includes vehicle backing or rolling back)",781,"Eastbound","60022",50
2017-05-08,09:09:00,45.0715112,-93.2859091,"Vehicle hit bus (except #28) (includes vehicle backing or rolling back)",250,"Pull-In","3206",0
2016-12-19,15:25:00,44.9808371,-93.2799125,"Vehicle hits bus standing in zone (except #11)",785,"Southbound","60068",0
2016-12-28,15:46:00,44.9812097,-93.2670508,"Sideswipe - other vehicle passing bus (bus standing/moving in traffic)",756,"Eastbound","3238",0
2017-03-22,18:16:00,44.9301345,-93.2844246,"Sideswipe - bus and vehicle opposite directions (moving/standing/double parked)",113,"Southbound","3359",NA
2017-08-22,06:49:00,44.9235414,-92.9587351,"Bus hits vehicle (includes bus backing or rolling back, except #46)",351,"Westbound","3409",55
2017-11-06,06:20:00,44.97542,-93.25285,"With fixed objects",375,"Westbound","0203",40
2018-03-14,07:58:00,44.95395,-93.07259,"With fixed objects",351,"Westbound","0209",30
2017-06-23,07:27:00,44.9482984,-93.2354613,"Falls, bumps, etc. - bus running straight",21,"Eastbound","1205",12
2017-05-25,07:28:00,44.9376058,-93.2843381,"Collision - other vehicle parked at curb (includes opened doors)",135,"Southbound","1212",20
2017-03-31,16:00:00,44.9915189,-93.250695,"Collision - other vehicle parked at curb (includes opened doors)",2,"Eastbound","1734",0
2017-03-28,16:49:00,44.9627331,-93.2772052,"Falls, bumps, etc. - bus stopping",2,"Westbound","1569",40
2017-08-29,16:21:00,45.0259543,-93.3133173,"With fixed objects",19,"Eastbound","1631",0
2016-12-01,17:17:00,44.975087,-93.2797682,"Collision - other vehicle pulling to/from curb or driveway",18,"Eastbound","7221",NA
2016-08-25,17:40:00,44.9336593,-93.2779078,"Any accident involving bicycles",18,"Northbound","7115",3
2017-04-04,08:00:00,44.9757778,-93.2712596,"Sideswipe - other vehicle passing bus (bus standing/moving in traffic)",850,"Southbound","3447",NA
2018-05-08,08:41:00,44.97157,-93.24942,"Fixed Object - Gate Arm",652,"Eastbound","3313",20
2018-03-22,17:16:00,44.94615,-93.09715,"Straight across - other vehicle from left",94,"Westbound","3268",5
2017-03-30,17:00:00,44.947981,-93.2627639,"Sideswipe - bus passing other vehicle (moving/standing/double parked)",5,"Southbound","1121",15
2017-05-01,15:54:00,44.9783506,-93.275369,"Passenger falls or injuries on/near lift",5,"Northbound","3211",21
2016-10-04,17:37:00,44.9861296,-93.2850589,"Bus pulling into zone hits standing vehicle",19,"Garage","1428",NA
2017-08-16,17:51:00,44.9418463,-93.6660007,"With fixed objects",677,"Eastbound","3244",5
2017-01-09,18:37:00,44.9077886,-93.2744977,"Incidents not otherwise classified",6,"Northbound","1722",NA
2016-07-07,16:54:00,44.9723782,-93.272476,"Sideswipe - other vehicle passing bus (bus standing/moving in traffic)",850,"Northbound","3433",5
2016-08-16,16:01:00,45.0693786,-93.3024905,"Collision - other vehicle cutting into bus (except #11)",781,"Eastbound","60094",0
2016-09-08,17:45:00,45.0374827,-93.3802724,"Collision on, entering or exiting a bus shoulder lane",850,"Southbound","1123",6
2016-06-01,16:00:00,44.9735869,-93.2714903,"With fixed objects",852,"Terminal","3432",0
2016-06-27,17:00:00,45.0788887,-93.2634065,"Falls, bumps, etc. - bus stopping",854,"Northbound","3437",NA
2017-06-28,17:30:00,44.9739583,-93.2744768,"Sideswipe - other vehicle passing bus (bus standing/moving in traffic)",825,"Terminal","7343",NA
2017-02-06,08:07:00,44.9438574,-93.3478951,"Collision - other vehicle cutting into bus (except #11)",589,"Southbound","1157",15
2018-02-01,07:26:00,44.97454,-93.26659,"Bus pulling away from zone hits or is hit by moving vehicle (except #11)",94,"Westbound","1102",NA
2017-05-12,07:39:00,44.9784675,-93.2740564,"Straight across - other vehicle from left",18,"Northbound","7154",NA
2018-04-16,15:11:00,44.94885,-93.35019,"Vehicle hits bus standing in zone (except #11)",17,"Westbound","1641",NA
2017-08-07,17:29:00,44.981009,-93.2706278,"Sideswipes between intersections",12,"Southbound","1722",3
2018-02-09,16:35:00,44.95306,-93.1669,"Falls, bumps, etc. - bus stopping",21,"Eastbound","1729",NA
2017-05-05,16:15:00,44.974816,-93.2733396,"Bus pulling into zone hits standing vehicle",663,"Westbound","1319",5
2016-08-23,16:06:00,44.9728801,-93.2624183,"Bus pulling away from zone hits standing vehicle",19,"Westbound","1635",7
2017-12-06,16:37:00,44.97578,-93.27948,"End to end except in loading zones",673,"Westbound","3309",NA
2017-10-10,16:41:00,44.96908,-93.27024,"At terminals (except #46)",250,"Terminal","1766",0
2017-04-24,16:14:00,44.9751353,-93.287833,"Falls, bumps, etc. - bus stopping",758,NA,"1760",NA
2018-03-05,18:19:00,44.9373967,-93.664456,"At terminals (except #46)",677,NA,"3246",NA
2017-03-18,10:40:00,45.0369304,-93.2881419,"Falls boarding",22,"Northbound","1114",NA
2016-06-11,12:15:00,45.0225227,-93.2880022,"Falls, bumps, etc. - bus stopping",22,"Northbound","1658",6
2018-04-08,08:20:00,44.97593,-93.23702,"With fixed objects",3,"Eastbound","1644",3
2017-06-21,18:31:00,45.2465502,-93.0333024,"On board accidents not otherwise classified",288,"Terminal","1549",NA
2017-07-09,16:44:00,44.9626722,-93.2646106,"Vehicle turns right in front of bus (includes bus standing/leaving nearside zone)",2,"Eastbound","7128",NA
2016-07-30,09:10:00,45.0518128,-93.2940871,"Falls boarding",22,"Northbound","1646",NA
2018-03-24,19:25:00,44.98157,-93.26964,"Bus pulling away from zone hits standing vehicle",3,"Eastbound","1631",0
2018-04-01,17:45:00,44.97285,-93.27563,"Falls not otherwise classified",18,"Northbound","7222",6
2017-01-15,15:09:00,45.0127802,-93.2956507,"Vehicle turns right in front of bus (includes bus standing/leaving nearside zone)",5,"Southbound","1668",15
2017-02-12,07:19:00,45.0331448,-93.2881998,"Vehicle hits bus standing in zone (except #11)",22,"Southbound","1221",6
2016-10-08,12:24:00,44.9086302,-93.2626419,"Limited Mobility device tips, securement issue, seat belt issue, or occupants fall ",5,"Northbound","3369",NA
2016-10-16,09:02:00,44.9676231,-93.2471927,"Falls, bumps, etc. - bus running straight",22,"Northbound","1271",4
2018-02-17,21:04:00,44.94658,-93.11351,"Collision - other vehicle parked at curb (includes opened doors)",21,"Westbound","1298",8
2017-12-06,08:06:00,44.94841,-93.25899,"Straight across - other vehicle from right",21,"Westbound","1565",10
2017-12-06,08:06:00,44.94841,-93.25951,"Straight across - other vehicle from right",21,"Westbound","1565",10
